region	chr	midPos	Nsites
(250907,251406)(292000,292499)(292000,292500)	Mt	292250	501	0.069793
(251007,251506)(292100,292599)(292100,292600)	Mt	292350	501	0.075227
(251107,251606)(292200,292699)(292200,292700)	Mt	292450	501	0.080679
(251207,251706)(292300,292799)(292300,292800)	Mt	292550	501	0.082346
(251307,251806)(292400,292899)(292400,292900)	Mt	292650	501	0.078272
(251407,251839)(292500,292999)(292500,293000)	Mt	292750	434	0.078528
(251507,251939)(292600,293099)(292600,293100)	Mt	292850	434	0.076074
(251607,252039)(292700,293199)(292700,293200)	Mt	292950	434	0.070714
(251707,252139)(292800,293299)(292800,293300)	Mt	293050	434	0.076647
(251807,252239)(292900,293399)(292900,293400)	Mt	293150	434	0.082934
(251840,252339)(293000,293499)(293000,293500)	Mt	293250	501	0.084756
(251940,252439)(293100,293599)(293100,293600)	Mt	293350	501	0.085693
(252040,252539)(293200,293699)(293200,293700)	Mt	293450	501	0.079772
(252140,252639)(293300,293799)(293300,293800)	Mt	293550	501	0.069954
(252240,252739)(293400,293899)(293400,293900)	Mt	293650	501	0.070562
(252340,252839)(293500,293999)(293500,294000)	Mt	293750	501	0.065939
(252440,252939)(293600,294099)(293600,294100)	Mt	293850	501	0.063230
(252540,253039)(293700,294199)(293700,294200)	Mt	293950	501	0.059167
(252640,253139)(293800,294299)(293800,294300)	Mt	294050	501	0.064214
(252740,253239)(293900,294399)(293900,294400)	Mt	294150	501	0.071177
(252840,253339)(294000,294499)(294000,294500)	Mt	294250	501	0.073206
(252940,253439)(294100,294599)(294100,294600)	Mt	294350	501	0.086944
(253040,253539)(294200,294699)(294200,294700)	Mt	294450	501	0.093426
(253140,253639)(294300,294799)(294300,294800)	Mt	294550	501	0.098083
(253240,253739)(294400,294899)(294400,294900)	Mt	294650	501	0.094932
(253340,253839)(294500,294999)(294500,295000)	Mt	294750	501	0.098686
(253440,253939)(294600,295099)(294600,295100)	Mt	294850	501	0.089898
(253540,254022)(294700,295199)(294700,295200)	Mt	294950	484	0.087696
(253640,254122)(294800,295299)(294800,295300)	Mt	295050	484	0.082843
(253740,254222)(294900,295399)(294900,295400)	Mt	295150	484	0.080620
(253840,254322)(295000,295499)(295000,295500)	Mt	295250	484	0.077250
(253940,254422)(295100,295599)(295100,295600)	Mt	295350	484	0.081598
(254023,254522)(295200,295699)(295200,295700)	Mt	295450	501	0.086956
(254123,254622)(295300,295799)(295300,295800)	Mt	295550	501	0.093747
(254223,254722)(295400,295899)(295400,295900)	Mt	295650	501	0.091155
(254323,254822)(295500,295999)(295500,296000)	Mt	295750	501	0.091118
(254423,254922)(295600,296099)(295600,296100)	Mt	295850	501	0.095095
(254523,255014)(295700,296199)(295700,296200)	Mt	295950	493	0.091556
(254623,255114)(295800,296299)(295800,296300)	Mt	296050	493	0.082156
(254723,255214)(295900,296399)(295900,296400)	Mt	296150	493	0.083436
(254823,255314)(296000,296499)(296000,296500)	Mt	296250	493	0.089938
(254923,255414)(296100,296599)(296100,296600)	Mt	296350	493	0.085272
(255015,255514)(296200,296699)(296200,296700)	Mt	296450	501	0.093167
(255115,255614)(296300,296799)(296300,296800)	Mt	296550	501	0.098943
(255215,255714)(296400,296899)(296400,296900)	Mt	296650	501	0.094146
(255315,255794)(296500,296999)(296500,297000)	Mt	296750	481	0.094176
(255415,255894)(296600,297099)(296600,297100)	Mt	296850	481	0.091846
(255515,255994)(296700,297199)(296700,297200)	Mt	296950	481	0.097273
(255615,256094)(296800,297299)(296800,297300)	Mt	297050	481	0.096236
(255715,256194)(296900,297399)(296900,297400)	Mt	297150	481	0.095101
(255795,256294)(297000,297499)(297000,297500)	Mt	297250	501	0.091605
(255895,256394)(297100,297599)(297100,297600)	Mt	297350	501	0.089526
(255995,256494)(297200,297699)(297200,297700)	Mt	297450	501	0.082056
(256095,256594)(297300,297799)(297300,297800)	Mt	297550	501	0.083892
(256195,256694)(297400,297899)(297400,297900)	Mt	297650	501	0.085859
(256295,256794)(297500,297999)(297500,298000)	Mt	297750	501	0.087112
(256395,256894)(297600,298099)(297600,298100)	Mt	297850	501	0.092082
(256495,256954)(297700,298199)(297700,298200)	Mt	297950	461	0.084607
(256595,257054)(297800,298299)(297800,298300)	Mt	298050	461	0.086251
(256695,257154)(297900,298399)(297900,298400)	Mt	298150	461	0.080516
(256795,257254)(298000,298499)(298000,298500)	Mt	298250	461	0.079847
(256895,257354)(298100,298599)(298100,298600)	Mt	298350	461	0.082480
(256955,257454)(298200,298699)(298200,298700)	Mt	298450	501	0.082539
(257055,257535)(298300,298780)(298300,298800)	Mt	298550	482	0.075077
(257155,257612)(298400,298899)(298400,298900)	Mt	298650	459	0.086087
(257255,257712)(298500,298999)(298500,299000)	Mt	298750	459	0.088275
(257355,257812)(298600,299099)(298600,299100)	Mt	298850	459	0.080092
(257455,257838)(298700,299199)(298700,299200)	Mt	298950	385	0.080730
(257536,257938)(298823,299299)(298800,299300)	Mt	299050	404	0.087411
(257613,258038)(298900,299399)(298900,299400)	Mt	299150	427	0.085744
(257713,258138)(299000,299499)(299000,299500)	Mt	299250	427	0.080421
(257813,258238)(299100,299599)(299100,299600)	Mt	299350	427	0.087920
(257839,258338)(299200,299699)(299200,299700)	Mt	299450	501	0.096086
(257939,258438)(299300,299799)(299300,299800)	Mt	299550	501	0.096134
(258039,258538)(299400,299899)(299400,299900)	Mt	299650	501	0.096985
(258139,258638)(299500,299999)(299500,300000)	Mt	299750	501	0.101953
(258239,258738)(299600,300099)(299600,300100)	Mt	299850	501	0.098121
(258339,258838)(299700,300199)(299700,300200)	Mt	299950	501	0.091755
(258439,258938)(299800,300299)(299800,300300)	Mt	300050	501	0.088526
(258539,259038)(299900,300399)(299900,300400)	Mt	300150	501	0.086468
(258639,259138)(300000,300499)(300000,300500)	Mt	300250	501	0.089065
(258739,259231)(300100,300599)(300100,300600)	Mt	300350	494	0.092367
(258839,259331)(300200,300699)(300200,300700)	Mt	300450	494	0.097031
(258939,259431)(300300,300799)(300300,300800)	Mt	300550	494	0.093501
(259039,259531)(300400,300899)(300400,300900)	Mt	300650	494	0.092444
(259139,259631)(300500,300999)(300500,301000)	Mt	300750	494	0.084200
(259232,259731)(300600,301099)(300600,301100)	Mt	300850	501	0.079261
(259332,259810)(300700,301199)(300700,301200)	Mt	300950	480	0.079162
(259432,259910)(300800,301299)(300800,301300)	Mt	301050	480	0.085565
(259532,260010)(300900,301399)(300900,301400)	Mt	301150	480	0.096960
(259632,260110)(301000,301499)(301000,301500)	Mt	301250	480	0.089273
(259732,260210)(301100,301599)(301100,301600)	Mt	301350	480	0.087559
(259811,260310)(301200,301699)(301200,301700)	Mt	301450	501	0.084691
(259911,260410)(301300,301799)(301300,301800)	Mt	301550	501	0.085146
(260011,260503)(301400,301899)(301400,301900)	Mt	301650	494	0.074839
(260111,260603)(301500,301999)(301500,302000)	Mt	301750	494	0.083040
(260211,260703)(301600,302099)(301600,302100)	Mt	301850	494	0.087114
(260311,260803)(301700,302199)(301700,302200)	Mt	301950	494	0.078957
(260411,260903)(301800,302299)(301800,302300)	Mt	302050	494	0.075025
(260504,261003)(301900,302399)(301900,302400)	Mt	302150	501	0.079472
(260604,261103)(302000,302499)(302000,302500)	Mt	302250	501	0.078874
(260704,261203)(302100,302599)(302100,302600)	Mt	302350	501	0.084596
(260804,261258)(302200,302654)(302200,302700)	Mt	302450	456	0.092664
(260904,261321)(302300,302799)(302300,302800)	Mt	302550	419	0.094799
(261004,261421)(302400,302899)(302400,302900)	Mt	302650	419	0.098556
(261104,261521)(302500,302999)(302500,303000)	Mt	302750	419	0.108341
(261204,261621)(302600,303099)(302600,303100)	Mt	302850	419	0.102907
(261259,261721)(302737,303199)(302700,303200)	Mt	302950	464	0.100809
(261322,261821)(302800,303299)(302800,303300)	Mt	303050	501	0.098409
(261422,261921)(302900,303399)(302900,303400)	Mt	303150	501	0.088856
(261522,262021)(303000,303499)(303000,303500)	Mt	303250	501	0.079295
(261622,262121)(303100,303599)(303100,303600)	Mt	303350	501	0.077045
(261722,262221)(303200,303699)(303200,303700)	Mt	303450	501	0.072652
(261822,262321)(303300,303799)(303300,303800)	Mt	303550	501	0.076859
(261922,262421)(303400,303899)(303400,303900)	Mt	303650	501	0.081566
(262022,262470)(303500,303999)(303500,304000)	Mt	303750	450	0.080024
(262122,262570)(303600,304099)(303600,304100)	Mt	303850	450	0.084734
(262222,262670)(303700,304199)(303700,304200)	Mt	303950	450	0.083283
(262322,262770)(303800,304299)(303800,304300)	Mt	304050	450	0.077685
(262422,262870)(303900,304399)(303900,304400)	Mt	304150	450	0.080648
(262471,262970)(304000,304499)(304000,304500)	Mt	304250	501	0.086236
(262571,263070)(304100,304599)(304100,304600)	Mt	304350	501	0.081756
(262671,263170)(304200,304699)(304200,304700)	Mt	304450	501	0.078765
(262771,263270)(304300,304799)(304300,304800)	Mt	304550	501	0.079152
(262871,263370)(304400,304899)(304400,304900)	Mt	304650	501	0.081923
(262971,263470)(304500,304999)(304500,305000)	Mt	304750	501	0.090510
(263071,263570)(304600,305099)(304600,305100)	Mt	304850	501	0.089857
(263171,263670)(304700,305199)(304700,305200)	Mt	304950	501	0.096845
(263271,263770)(304800,305299)(304800,305300)	Mt	305050	501	0.102427
(263371,263870)(304900,305399)(304900,305400)	Mt	305150	501	0.098938
(263471,263970)(305000,305499)(305000,305500)	Mt	305250	501	0.087612
(263571,264070)(305100,305599)(305100,305600)	Mt	305350	501	0.089599
(263671,264170)(305200,305699)(305200,305700)	Mt	305450	501	0.088035
(263771,264237)(305300,305766)(305300,305800)	Mt	305550	468	0.088598
(263871,264337)(305400,305899)(305400,305900)	Mt	305650	468	0.086066
(263971,264437)(305500,305999)(305500,306000)	Mt	305750	468	0.091561
(264071,264537)(305600,306099)(305600,306100)	Mt	305850	468	0.091659
(264171,264637)(305700,306199)(305700,306200)	Mt	305950	468	0.090093
(264238,264737)(305800,306299)(305800,306300)	Mt	306050	501	0.085555
(264338,264837)(305900,306399)(305900,306400)	Mt	306150	501	0.088245
(264438,264937)(306000,306499)(306000,306500)	Mt	306250	501	0.090655
(264538,265037)(306100,306599)(306100,306600)	Mt	306350	501	0.084534
(264638,265137)(306200,306699)(306200,306700)	Mt	306450	501	0.080176
(264738,265237)(306300,306799)(306300,306800)	Mt	306550	501	0.077704
(264838,265300)(306400,306899)(306400,306900)	Mt	306650	464	0.073857
(264938,265400)(306500,306999)(306500,307000)	Mt	306750	464	0.060456
(265038,265500)(306600,307099)(306600,307100)	Mt	306850	464	0.067393
(265138,265600)(306700,307199)(306700,307200)	Mt	306950	464	0.076007
(265238,265700)(306800,307299)(306800,307300)	Mt	307050	464	0.085050
(265301,265800)(306900,307399)(306900,307400)	Mt	307150	501	0.082772
(265401,265900)(307000,307499)(307000,307500)	Mt	307250	501	0.081321
(265501,266000)(307100,307599)(307100,307600)	Mt	307350	501	0.084834
(265601,266100)(307200,307699)(307200,307700)	Mt	307450	501	0.085935
(265701,266200)(307300,307799)(307300,307800)	Mt	307550	501	0.086897
(265801,266262)(307400,307899)(307400,307900)	Mt	307650	463	0.089427
(265901,266362)(307500,307999)(307500,308000)	Mt	307750	463	0.091492
(266001,266462)(307600,308099)(307600,308100)	Mt	307850	463	0.090619
(266101,266562)(307700,308199)(307700,308200)	Mt	307950	463	0.090285
(266201,266662)(307800,308299)(307800,308300)	Mt	308050	463	0.089817
(266263,266762)(307900,308399)(307900,308400)	Mt	308150	501	0.083642
(266363,266862)(308000,308499)(308000,308500)	Mt	308250	501	0.088244
(266463,266962)(308100,308599)(308100,308600)	Mt	308350	501	0.085161
(266563,267062)(308200,308699)(308200,308700)	Mt	308450	501	0.084527
(266663,267162)(308300,308799)(308300,308800)	Mt	308550	501	0.078154
(266763,267262)(308400,308899)(308400,308900)	Mt	308650	501	0.091282
(266863,267362)(308500,308999)(308500,309000)	Mt	308750	501	0.088590
(266963,267462)(308600,309099)(308600,309100)	Mt	308850	501	0.082221
(267063,267562)(308700,309199)(308700,309200)	Mt	308950	501	0.091808
(267163,267655)(308800,309299)(308800,309300)	Mt	309050	494	0.090980
(267263,267755)(308900,309399)(308900,309400)	Mt	309150	494	0.087181
(267363,267855)(309000,309499)(309000,309500)	Mt	309250	494	0.086910
(267463,267948)(309100,309599)(309100,309600)	Mt	309350	487	0.096764
(267563,268048)(309200,309699)(309200,309700)	Mt	309450	487	0.089222
(267656,268148)(309300,309799)(309300,309800)	Mt	309550	494	0.083517
(267756,268248)(309400,309899)(309400,309900)	Mt	309650	494	0.081767
(267856,268348)(309500,309999)(309500,310000)	Mt	309750	494	0.090336
(267949,268448)(309600,310099)(309600,310100)	Mt	309850	501	0.092314
(268049,268548)(309700,310199)(309700,310200)	Mt	309950	501	0.104921
(268149,268640)(309800,310299)(309800,310300)	Mt	310050	493	0.111238
(268249,268740)(309900,310399)(309900,310400)	Mt	310150	493	0.108084
(268349,268840)(310000,310499)(310000,310500)	Mt	310250	493	0.108527
(268449,268940)(310100,310599)(310100,310600)	Mt	310350	493	0.107182
(268549,269040)(310200,310699)(310200,310700)	Mt	310450	493	0.094391
(268641,269131)(310300,310799)(310300,310800)	Mt	310550	492	0.086673
(268741,269231)(310400,310899)(310400,310900)	Mt	310650	492	0.083572
(268841,269331)(310500,310999)(310500,311000)	Mt	310750	492	0.072365
(268941,269424)(310600,311099)(310600,311100)	Mt	310850	485	0.067600
(269041,269524)(310700,311199)(310700,311200)	Mt	310950	485	0.062163
(269132,269624)(310800,311299)(310800,311300)	Mt	311050	494	0.067006
(269232,269724)(310900,311399)(310900,311400)	Mt	311150	494	0.065954
(269332,269817)(311000,311499)(311000,311500)	Mt	311250	487	0.073552
(269425,269917)(311100,311599)(311100,311600)	Mt	311350	494	0.074900
(269525,269987)(311200,311699)(311200,311700)	Mt	311450	464	0.072185
(269625,270087)(311300,311799)(311300,311800)	Mt	311550	464	0.074063
(269725,270178)(311400,311899)(311400,311900)	Mt	311650	455	0.075656
(269818,270262)(311500,311983)(311500,312000)	Mt	311750	446	0.074552
(269918,270307)(311600,312099)(311600,312100)	Mt	311850	391	0.074852
(269988,270407)(311700,312199)(311700,312200)	Mt	311950	421	0.086786
(270088,270507)(311800,312299)(311800,312300)	Mt	312050	421	0.090974
(270179,270607)(311900,312399)(311900,312400)	Mt	312150	430	0.095206
(270263,270707)(312055,312499)(312000,312500)	Mt	312250	446	0.100192
(270308,270807)(312100,312599)(312100,312600)	Mt	312350	501	0.100013
(270408,270907)(312200,312699)(312200,312700)	Mt	312450	501	0.092461
(270508,271007)(312300,312799)(312300,312800)	Mt	312550	501	0.092905
(270608,271107)(312400,312899)(312400,312900)	Mt	312650	501	0.090853
(270708,271207)(312500,312999)(312500,313000)	Mt	312750	501	0.090234
(270808,271307)(312600,313099)(312600,313100)	Mt	312850	501	0.083346
(270908,271407)(312700,313199)(312700,313200)	Mt	312950	501	0.079807
(271008,271471)(312800,313299)(312800,313300)	Mt	313050	465	0.078682
(271108,271571)(312900,313399)(312900,313400)	Mt	313150	465	0.080188
(271208,271671)(313000,313499)(313000,313500)	Mt	313250	465	0.074411
(271308,271762)(313100,313590)(313100,313600)	Mt	313350	456	0.077720
(271408,271858)(313200,313699)(313200,313700)	Mt	313450	452	0.083982
(271472,271958)(313300,313799)(313300,313800)	Mt	313550	488	0.078604
(271572,272058)(313400,313899)(313400,313900)	Mt	313650	488	0.078151
(271672,272158)(313500,313999)(313500,314000)	Mt	313750	488	0.078387
(271763,272258)(313604,314099)(313600,314100)	Mt	313850	497	0.079744
(271859,272358)(313700,314199)(313700,314200)	Mt	313950	501	0.078778
(271959,272451)(313800,314299)(313800,314300)	Mt	314050	494	0.082000
(272059,272551)(313900,314399)(313900,314400)	Mt	314150	494	0.085413
(272159,272651)(314000,314499)(314000,314500)	Mt	314250	494	0.089835
(272259,272751)(314100,314599)(314100,314600)	Mt	314350	494	0.089325
(272359,272851)(314200,314699)(314200,314700)	Mt	314450	494	0.095677
(272452,272951)(314300,314799)(314300,314800)	Mt	314550	501	0.103151
(272552,273051)(314400,314899)(314400,314900)	Mt	314650	501	0.100333
(272652,273151)(314500,314999)(314500,315000)	Mt	314750	501	0.097494
(272752,273251)(314600,315099)(314600,315100)	Mt	314850	501	0.098433
(272852,273351)(314700,315199)(314700,315200)	Mt	314950	501	0.085488
(272952,273451)(314800,315299)(314800,315300)	Mt	315050	501	0.083822
(273052,273551)(314900,315399)(314900,315400)	Mt	315150	501	0.080664
(273152,273651)(315000,315499)(315000,315500)	Mt	315250	501	0.082358
(273252,273751)(315100,315599)(315100,315600)	Mt	315350	501	0.085250
(273352,273851)(315200,315699)(315200,315700)	Mt	315450	501	0.100984
(273452,273951)(315300,315799)(315300,315800)	Mt	315550	501	0.098967
(273552,274051)(315400,315899)(315400,315900)	Mt	315650	501	0.100111
(273652,274151)(315500,315999)(315500,316000)	Mt	315750	501	0.100767
(273752,274251)(315600,316099)(315600,316100)	Mt	315850	501	0.098853
(273852,274351)(315700,316199)(315700,316200)	Mt	315950	501	0.088806
(273952,274451)(315800,316299)(315800,316300)	Mt	316050	501	0.086346
(274052,274551)(315900,316399)(315900,316400)	Mt	316150	501	0.088315
(274152,274573)(316000,316499)(316000,316500)	Mt	316250	423	0.081317
(274252,274673)(316100,316599)(316100,316600)	Mt	316350	423	0.092459
(274352,274773)(316200,316699)(316200,316700)	Mt	316450	423	0.090181
(274452,274873)(316300,316799)(316300,316800)	Mt	316550	423	0.093257
(274552,274973)(316400,316899)(316400,316900)	Mt	316650	423	0.095960
(274574,275073)(316500,316999)(316500,317000)	Mt	316750	501	0.093450
(274674,275173)(316600,317099)(316600,317100)	Mt	316850	501	0.079290
(274774,275273)(316700,317199)(316700,317200)	Mt	316950	501	0.090075
(274874,275373)(316800,317299)(316800,317300)	Mt	317050	501	0.099154
(274974,275473)(316900,317399)(316900,317400)	Mt	317150	501	0.093724
(275074,275573)(317000,317499)(317000,317500)	Mt	317250	501	0.097314
(275174,275673)(317100,317599)(317100,317600)	Mt	317350	501	0.100444
(275274,275754)(317200,317699)(317200,317700)	Mt	317450	482	0.096784
(275374,275854)(317300,317799)(317300,317800)	Mt	317550	482	0.089338
(275474,275954)(317400,317899)(317400,317900)	Mt	317650	482	0.103988
(275574,276054)(317500,317999)(317500,318000)	Mt	317750	482	0.097354
(275674,276154)(317600,318099)(317600,318100)	Mt	317850	482	0.090376
(275755,276254)(317700,318199)(317700,318200)	Mt	317950	501	0.092295
(275855,276354)(317800,318299)(317800,318300)	Mt	318050	501	0.093269
(275955,276401)(317900,318346)(317900,318400)	Mt	318150	448	0.090876
(276055,276458)(318000,318499)(318000,318500)	Mt	318250	405	0.090884
(276155,276558)(318100,318599)(318100,318600)	Mt	318350	405	0.096038
(276255,276658)(318200,318699)(318200,318700)	Mt	318450	405	0.092856
(276355,276758)(318300,318799)(318300,318800)	Mt	318550	405	0.088224
(276402,276858)(318443,318899)(318400,318900)	Mt	318650	458	0.089942
